,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_vect__max_df,param_vect__min_df,param_vect__norm,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
68,0.16073060035705566,0.018398046493530273,0.10945558547973633,0.00480198860168457,100.0,0.8,3,l1,"{'clf__alpha': 100, 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.2773076923076923,0.32153846153846155,0.2994230769230769,0.02211538461538462,71
69,0.12624883651733398,0.01627635955810547,0.09002304077148438,0.009947061538696289,100.0,0.8,3,l2,"{'clf__alpha': 100, 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.5988461538461538,0.5934615384615385,0.5961538461538461,0.0026923076923076605,59
70,0.13881313800811768,0.02915322780609131,0.09266376495361328,0.012211084365844727,100.0,0.8,5,l1,"{'clf__alpha': 100, 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.2846153846153846,0.3176923076923077,0.30115384615384616,0.016538461538461557,69
71,0.1189274787902832,0.005792140960693359,0.09168648719787598,0.0028450489044189453,100.0,0.8,5,l2,"{'clf__alpha': 100, 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.6169230769230769,0.6096153846153847,0.6132692307692308,0.0036538461538461187,55
72,0.13230013847351074,0.01240682601928711,0.0967867374420166,0.002370119094848633,1000.0,0.6,1,l1,"{'clf__alpha': 1000, 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.23192307692307693,0.2907692307692308,0.26134615384615384,0.029423076923076927,83
73,0.13245856761932373,0.00023829936981201172,0.10378134250640869,0.008445143699645996,1000.0,0.6,1,l2,"{'clf__alpha': 1000, 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.25961538461538464,0.31461538461538463,0.28711538461538466,0.027499999999999997,77
74,0.11481082439422607,0.00250852108001709,0.09326910972595215,0.006451606750488281,1000.0,0.6,3,l1,"{'clf__alpha': 1000, 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.24384615384615385,0.2957692307692308,0.2698076923076923,0.025961538461538466,79
75,0.11210381984710693,0.0024989843368530273,0.09179127216339111,0.01052701473236084,1000.0,0.6,3,l2,"{'clf__alpha': 1000, 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.2734615384615385,0.32269230769230767,0.2980769230769231,0.024615384615384595,73
76,0.1099175214767456,0.004511713981628418,0.09179913997650146,0.006017088890075684,1000.0,0.6,5,l1,"{'clf__alpha': 1000, 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.24769230769230768,0.2903846153846154,0.26903846153846156,0.021346153846153862,81
77,0.11668360233306885,0.001999497413635254,0.08849513530731201,0.005537152290344238,1000.0,0.6,5,l2,"{'clf__alpha': 1000, 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.285,0.32153846153846155,0.30326923076923074,0.018269230769230788,67
78,0.14325344562530518,0.0056487321853637695,0.08437538146972656,0.004346370697021484,1000.0,0.8,1,l1,"{'clf__alpha': 1000, 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.23192307692307693,0.2907692307692308,0.26134615384615384,0.029423076923076927,83
79,0.13574278354644775,0.005011916160583496,0.0854719877243042,0.0032542943954467773,1000.0,0.8,1,l2,"{'clf__alpha': 1000, 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.25961538461538464,0.31461538461538463,0.28711538461538466,0.027499999999999997,77
80,0.11144757270812988,0.004261016845703125,0.08897268772125244,0.002759099006652832,1000.0,0.8,3,l1,"{'clf__alpha': 1000, 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.24384615384615385,0.2957692307692308,0.2698076923076923,0.025961538461538466,79
81,0.11821615695953369,0.004503130912780762,0.08120715618133545,0.0019959211349487305,1000.0,0.8,3,l2,"{'clf__alpha': 1000, 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.2734615384615385,0.32269230769230767,0.2980769230769231,0.024615384615384595,73
82,0.103934645652771,0.0012036561965942383,0.07911574840545654,0.0014976263046264648,1000.0,0.8,5,l1,"{'clf__alpha': 1000, 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.24769230769230768,0.2903846153846154,0.26903846153846156,0.021346153846153862,81
83,0.10371994972229004,0.004010915756225586,0.07058250904083252,0.0020006895065307617,1000.0,0.8,5,l2,"{'clf__alpha': 1000, 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.285,0.32153846153846155,0.30326923076923074,0.018269230769230788,67
